AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID
34999,20026,Yashvi Padmanabhan,51,1
35000,20026,Ishwar Nagarajan,52,1
35001,20027,Aradhana Prashad,50,1
35002,20027,Neha Kala,34,2
35003,20027,Wakeeta Thakkar,58,1
35004,20028,Chakrika Kadakia,38,1
35005,20029,Varsha Goswami,18,1
35006,20030,Rajata Bhargava,48,2
35007,20031,Inaya Brar,22,1
35008,20032,Shivani Dalal,32,1
35009,20033,Naveen Buch,32,1
35010,20033,Samesh Sathe,47,1
35011,20033,Wriddhish Goda,30,1
35012,20034,Gagan Boase,33,1
35013,20035,Nicholas Mandal,57,1
35014,20035,Vanya Sethi,52,1
35015,20035,Jagrati Kari,41,1
35016,20036,Falan Krishna,45,1
35017,20036,Utkarsh D’Alia,55,1
35018,20036,Vedant Shere,21,1
35019,20037,Faqid Sarraf,41,2
35020,20037,Dayamai Pathak,37,2
35021,20037,Wridesh Ghosh,35,1
35022,20038,Aishani Kar,60,2
35023,20039,Liam Srinivas,39,1
35024,20039,Hiral Majumdar,28,1
35025,20040,Maanav Bansal,52,1
35026,20041,Diya Naidu,42,2
35027,20042,Gunbir Chauhan,59,1
35028,20043,Ryan Rai,56,2
35029,20043,Advay Bedi,20,2
35030,20044,Nicholas Sankar,42,1
35031,20044,Wriddhish Ganesh,46,2
35032,20044,Orinder Shroff,20,1
35033,20044,Reyansh Goda,53,1
35034,20045,Rushil Nadig,30,2
35035,20046,Oeshi Manne,42,1
35036,20046,Rohan Ganesh,29,2
35037,20047,Divya Gill,50,1
35038,20048,Andrew Handa,23,1
35039,20049,Thomas Sur,55,1
35040,20049,Harish Sami,33,1
35041,20050,Alka De,33,1
35042,20050,Matthew Chanda,34,2
35043,20050,Naksh Ahuja,29,1
35044,20051,Maya Chaudry,20,1
35045,20052,Ekapad Vasa,56,1
35046,20053,Yatan Kapur,34,2
35047,20053,Jasmit Sengupta,23,1
35048,20054,Chakradhar Ram,57,1
35049,20055,Rajeshri Ratti,46,1
35050,20055,Reyansh Grover,46,1
35051,20055,Daksh Jain,50,1
35052,20056,Rachana Lal,58,2
35053,20057,Chasmum Thaman,23,1
35054,20058,Priya Chaudhary,37,2
35055,20058,Jack Singhal,28,1
35056,20059,Nihal Parikh,44,1
35057,20059,Kashvi Butala,36,1
35058,20059,Rajeshri Sama,36,2
35059,20060,Aarna Desai,35,1
35060,20061,Mohini Walia,38,1
35061,20061,Oliver Walia,39,2
35062,20061,Tanvi Johal,26,1
35063,20062,Kevin Magar,59,1
35064,20063,Samesh Ganesh,47,1
35065,20063,Nimrat Dasgupta,40,1
35066,20064,Darsh Kara,18,1
35067,20065,Charita Panchal,60,1
35068,20065,Benjamin Karnik,21,1
35069,20066,Yagnesh Saraf,24,2
35070,20067,Janani Arora,51,2
35071,20067,Shivani Vala,29,1
35072,20067,Gaurang Pant,48,1
35073,20068,Jyoti Lal,37,1
35074,20069,Kritika Wadhwa,26,1
35075,20069,Wakeeta Rajagopal,30,2
35076,20069,Luke Sama,24,1
35077,20069,Kabir Hayre,38,1
35078,20070,Nathaniel Hans,21,2
35079,20070,Libni Pandit,53,2
35080,20070,Samuel Dhillon,39,1
35081,20071,Umang Vasa,40,1
35082,20072,Ishani Srinivasan,25,1
35083,20073,Yagnesh Mittal,39,1
35084,20074,Upasna Venkataraman,48,1
35085,20074,Ekantika Kapur,39,1
35086,20074,Bakhshi Shukla,18,1
35087,20074,Gayathri Raman,57,1
35088,20075,Abdul Sharaf,20,1
35089,20075,Jason Ray,50,2
35090,20076,Kabir Raju,60,1
35091,20076,Udarsh Chaudhry,53,1
35092,20076,Tanveer Kanda,45,2
35093,20076,Kiaan Ganesh,51,1
35094,20077,Naksh Deo,35,2
35095,20077,Ira Hayer,49,1
35096,20078,Osha Sekhon,54,1
35097,20078,Zashil Puri,38,2
35098,20079,Lila Sachdev,45,1
35099,20079,Rohan Bawa,21,1
35100,20079,Dhruv Iyengar,44,1
35101,20080,Zayyan Devi,58,2
35102,20080,Kamya Bala,23,1
35103,20081,Radha Bains,22,1
35104,20081,Ikbal Prabhu,45,1
35105,20081,Chakradhar Sawhney,47,2
35106,20082,Ekaja Vora,35,1
35107,20083,Abhiram Babu,32,1
35108,20084,Oni Bal,52,1
35109,20085,Mekhala Hegde,38,1
35110,20085,Hardik Ganesan,42,2
35111,20086,Joshua Lad,53,2
35112,20086,William Dayal,36,1
35113,20087,Inaya Devi,29,1
35114,20087,Rachit Kale,26,1
35115,20088,Siya Sibal,22,1
35116,20089,Ekta Nayak,51,1
35117,20089,Vihaan Bir,26,1
35118,20089,Riya Dasgupta,38,2
35119,20089,Lakshit Khanna,52,1
35120,20090,Farhan Kumer,20,1
35121,20091,Anika Zachariah,59,1
35122,20091,Ishita Seshadri,36,1
35123,20091,Quincy Ramachandran,57,1
35124,20092,Max Sampath,32,1
35125,20092,Raksha Bakshi,60,1
35126,20093,Varenya Bajaj,30,2
35127,20094,Raksha Tripathi,60,1
35128,20095,Samaksh Jayaraman,53,1
35129,20095,Ubika Bandi,44,1
35130,20096,Bhanumati Savant,31,1
35131,20097,Unni Chad,30,1
35132,20097,Mason Gala,28,1
35133,20098,Manbir Naidu,60,1
35134,20098,Tanveer Gola,37,2
35135,20098,Nathaniel Mittal,49,1
35136,20098,Riya Badami,60,2
35137,20099,Leena Balasubramanian,40,1
35138,20100,Mahika Chowdhury,53,1
35139,20100,Dalbir Kothari,48,1
35140,20101,Yatan Minhas,18,1
35141,20101,Manthan Andra,54,1
35142,20102,Maanas Sachar,32,2
35143,20102,Vasana Dalal,59,1
35144,20102,Vritti Anne,36,1
35145,20103,Kabir Tella,23,1
35146,20104,Tanay Om,42,2
35147,20104,Megha Soni,37,1
35148,20105,Pranav Bawa,35,1
35149,20105,Vasatika Bhavsar,27,1
35150,20106,Ryan Sankar,27,2
35151,20106,Hemani Bir,52,1
35152,20106,Siya Sane,20,1
35153,20107,Aradhana Ramakrishnan,27,1
35154,20107,Anmol Zacharia,23,1
35155,20108,Hredhaan Goyal,37,1
35156,20108,Mekhala Amble,44,2
35157,20109,Saksham Kale,40,1
35158,20109,Gavin Ben,23,1
35159,20109,Rayaan Gandhi,35,1
35160,20109,Aryan Dhar,31,1
35161,20110,Matthew Iyer,48,1
35162,20110,Kala Oza,53,1
35163,20111,Vinaya Raval,19,1
35164,20112,Hredhaan Barad,24,2
35165,20113,Isha Handa,22,1
35166,20114,Nisha Natt,38,2
35167,20115,Radha Parekh,37,1
35168,20115,Jhalak Dave,37,2
35169,20115,Samuel Seth,48,1
35170,20115,Forum Yadav,52,1
35171,20116,Shaurya Gaba,35,2
35172,20116,Ati Misra,49,2
35173,20117,Nidhi Bhalla,35,1
35174,20117,Hredhaan Dhaliwal,38,2
35175,20117,Jeremiah Peri,47,1
35176,20118,Ojas Kant,37,1
35177,20119,Michael Sethi,20,1
35178,20120,Bishakha Datta,37,1
35179,20121,Urvi Chhabra,36,1
35180,20122,Jackson Madan,53,1
35181,20123,Krish Pradhan,37,1
35182,20124,Anusha Madan,31,2
35183,20124,Nandini Narain,48,1
35184,20124,Vasudha Devan,36,1
35185,20125,Mekhala Sheth,32,2
35186,20125,Anya Patel,41,1
35187,20126,Lakshmi Kothari,56,1
35188,20126,Fariq Boase,59,1
35189,20127,Abhimanyu Jain,43,1
35190,20127,Teerth Sanghvi,37,1
35191,20127,Ayushman Borde,38,1
35192,20128,Michael Loyal,41,1
35193,20129,Mahika Mallick,32,1
35194,20129,Chanchal Mander,36,1
35195,20130,Yashawini Karpe,24,1
35196,20130,Rachita Ramaswamy,22,1
35197,20131,Meghana Chanda,22,1
35198,20132,Guneet Agate,28,1
35199,20133,Yatin Jaggi,51,1
35200,20134,Lajita Chander,46,1
35201,20134,Yashica Rajan,60,2
35202,20134,Yug Gill,40,1
35203,20135,Oni Raman,60,1
35204,20136,Amara Magar,35,1
35205,20137,Manya Dewan,56,2
35206,20137,Udyati D’Alia,28,1
35207,20138,Chatresh Saran,44,1
35208,20138,Irya Handa,40,2
35209,20138,Shivani Walia,35,1
35210,20139,Sneha Dugar,43,1
35211,20139,Peter Dhingra,57,1
35212,20140,Jagdish Batta,58,1
35213,20141,Damini Choudhry,46,1
35214,20141,Matthew Nair,20,2
35215,20142,Imaran Sarna,38,1
35216,20142,Yutika Sem,39,1
35217,20143,Luke Shenoy,27,2
35218,20143,Yug Rattan,21,2
35219,20144,Dipta Raman,45,1
35220,20144,Thomas Manda,19,1
35221,20144,Jai Pai,39,2
35222,20145,Yuvraj Datta,53,1
35223,20146,Krish Sabharwal,53,1
35224,20147,Zarna Yadav,19,2
35225,20148,Bahadurjit Datta,41,2
35226,20149,Ekaja Bhagat,25,2
35227,20150,Keya Vala,30,1
35228,20150,Nilima Sha,22,1
35229,20151,Lavanya Sankaran,37,2
35230,20152,Imaran Nanda,42,1
35231,20152,Vivaan Natt,48,2
35232,20152,Tanay Chahal,23,1
35233,20153,Jonathan Vora,41,2
35234,20153,Bina Rattan,60,1
35235,20154,Sudiksha Mukhopadhyay,59,1
35236,20155,Saanvi Bumb,34,1
35237,20155,Leena Lalla,47,1
35238,20155,Balendra Bhasin,27,1
35239,20156,Laban Kapadia,23,1
35240,20157,Jacob Pradhan,29,1
35241,20157,Zinal Kapadia,23,1
35242,20158,Nidhi Seth,38,1
35243,20158,Onveer Kari,33,1
35244,20159,Owen Luthra,58,1
35245,20159,Yadavi Kapur,37,1
35246,20160,Udarsh Issac,36,1
35247,20160,Jacob Saxena,34,2
35248,20160,Jeevika Shroff,39,1
35249,20161,Mohammed Natarajan,42,1
35250,20161,Vedant Patil,46,2
35251,20161,Falak Dhawan,24,1
35252,20162,Urishilla Sankaran,43,2
35253,20163,Rachita Rajan,31,2
35254,20164,Yahvi Wason,51,1
35255,20165,Daksh Wable,52,1
35256,20165,Qadim Ghosh,23,1
35257,20165,Nidra Chand,50,1
35258,20165,Manan Seshadri,33,1
35259,20166,Leena Cheema,28,1
35260,20167,Kevin Dalal,30,1
35261,20167,Girindra Bedi,22,1
35262,20167,Dalbir Bala,26,2
35263,20168,Kavya Thaker,36,1
35264,20169,Zaid Prakash,31,1
35265,20170,Bhavika Dass,34,1
35266,20170,Qushi Kata,34,1
35267,20171,Kai Sathe,44,1
35268,20172,Warjas Sen,49,1
35269,20172,Vihaan Narain,37,1
35270,20173,Ria Nair,21,1
35271,20174,Alexander Goyal,60,2
35272,20174,Krish Dani,54,1
35273,20175,Keya Grover,45,1
35274,20175,Aadhya Rama,44,1
35275,20175,Ria Prakash,31,1
35276,20175,Teerth Kant,18,1
35277,20176,Falguni Sawhney,60,2
35278,20176,Girish Mall,58,1
35279,20176,Siddharth Suresh,56,2
35280,20177,Reva Doshi,22,2
35281,20178,Eshana Bumb,40,1
35282,20179,Jalsa Seth,24,1
35283,20179,Lopa Chaudhuri,27,1
35284,20179,Falguni Batra,24,2
35285,20179,Saanvi Dhar,45,1
35286,20180,Rachit Walla,35,1
35287,20181,Alka Joshi,57,1
35288,20181,Aadi Virk,36,1
35289,20181,Aishani Shenoy,34,1
35290,20182,Neel Halder,51,1
35291,20183,Mohammed Parekh,26,1
35292,20183,Chakradev Date,25,2
35293,20184,Kai Magar,56,1
35294,20185,Tanmayi Sarkar,30,2
35295,20185,Lekha Sachdeva,35,1
35296,20185,Arya Gola,22,1
35297,20186,Chandresh Goda,27,1
35298,20186,Unnati Kumar,60,1
35299,20186,Lakshmi Raju,36,2
35300,20187,Ekavir Gupta,41,1
35301,20188,Tanveer Issac,33,1
35302,20188,Zansi Bath,21,2
35303,20188,Imaran Sachdev,42,1
35304,20188,Neelima Rajagopalan,21,1
35305,20189,Prisha Loyal,29,1
35306,20189,Atharv More,40,1
35307,20190,Nikita Narang,50,1
35308,20191,Vihaan Balan,33,2
35309,20191,Gagan Pall,49,1
35310,20192,Falak Chada,39,2
35311,20193,Forum Nazareth,30,1
35312,20193,Yutika Kulkarni,43,1
35313,20194,Ladli Kar,30,1
35314,20194,Banjeet Badal,19,1
35315,20195,Hiral Aggarwal,41,1
35316,20196,Nachiket Bajaj,20,1
35317,20197,Omisha Dyal,59,1
35318,20197,Thomas Kant,45,1
35319,20197,Isaiah Loke,18,1
35320,20198,Vyanjana Shetty,29,2
35321,20199,Darsh Sachdev,26,1
35322,20200,Sathvik Gola,29,1
35323,20201,Bakhshi Batra,57,1
35324,20201,Advika Seth,34,1
35325,20201,Damini Sha,21,1
35326,20201,Imaran Sachdev,20,1
35327,20202,Frederick Ganesh,19,1
35328,20202,Jeet Babu,52,1
35329,20202,Arin Kunda,52,1
35330,20203,Dakshesh Sha,18,1
35331,20203,Amrita Sani,26,1
35332,20203,Yoshita Bhakta,32,1
35333,20204,Lakshmi Jani,49,1
35334,20205,Balhaar Reddy,38,1
35335,20206,Varenya Balakrishnan,44,1
35336,20207,Veda Koshy,20,2
35337,20208,Utkarsh Garde,42,1
35338,20208,Hamsini Bhasin,57,2
35339,20209,Dalbir Babu,60,1
35340,20210,Chanchal Kuruvilla,21,1
35341,20210,Warda Lalla,20,2
35342,20211,Zayyan Baral,33,1
35343,20211,Jasmit Mangal,56,1
35344,20211,Kritika Krishnamurthy,45,1
35345,20211,Chakradev Dar,45,1
35346,20212,Isaac Mani,45,1
35347,20213,Pahal Majumdar,53,2
35348,20214,Zaid Virk,53,1
35349,20214,Zehaan Bedi,47,2
35350,20215,Balendra Suresh,29,1
35351,20215,Vihaan Vala,19,1
35352,20215,Zansi Gokhale,56,2
35353,20215,Rajeshri Bhavsar,46,1
35354,20216,Tanmayi Shenoy,56,1
35355,20216,Joshua Parmar,28,1
35356,20216,Henry Sodhi,45,2
35357,20217,Chandran Pal,54,1
35358,20217,Jagat Ranganathan,60,1
35359,20217,Gayathri Khare,59,1
35360,20217,Mohini Narasimhan,57,1
35361,20218,Jasmit Desai,55,2
35362,20219,Mugdha Prakash,46,2
35363,20219,Samar Zacharia,21,2
35364,20219,Unnati Saini,34,2
35365,20220,Leena Behl,24,1
35366,20221,Bhavika More,55,1
35367,20221,Triya Sangha,44,1
35368,20221,Nitara Chander,22,1
35369,20222,Idika Apte,38,2
35370,20222,Bhavna Sathe,54,1
35371,20222,Aachal Magar,59,1
35372,20223,Forum Tata,50,2
35373,20224,Xiti Bali,47,1
35374,20225,Abeer Mand,39,1
35375,20226,Upma Brar,32,1
35376,20227,Bachittar Yogi,41,1
35377,20227,Warhi Swamy,31,1
35378,20228,Tejas Pandit,38,1
35379,20228,Champak Naidu,37,1
35380,20228,Ranveer Misra,56,2
35381,20229,Mitali Aggarwal,43,1
35382,20230,Sachi Mangat,43,2
35383,20230,Advaith More,49,1
35384,20230,Vedika Sridhar,25,1
35385,20231,Charan Batta,58,1
35386,20232,Deepa Ganguly,56,1
35387,20233,Waida Gulati,37,1
35388,20233,Yug Puri,59,1
35389,20233,Ekaja Chhabra,40,1
35390,20234,Anya Biswas,35,1
35391,20234,Orinder Dua,24,1
35392,20235,Pavani Batra,48,1
35393,20236,Harita Sankaran,23,1
35394,20237,Unni Talwar,37,1
35395,20238,Balhaar Kalita,20,1
35396,20238,Hema Biswas,38,1
35397,20239,Naveen Dixit,52,1
35398,20240,Siddharth Gole,29,1
35399,20240,Osha Venkatesh,34,2
35400,20241,Ikshita Kannan,30,1
35401,20242,Arya Korpal,33,1
35402,20243,Chavvi Rege,58,1
35403,20243,Anjali Singhal,38,1
35404,20244,Triveni Mishra,21,1
35405,20244,Ojasvi Saran,51,1
35406,20244,Ayush Gupta,49,1
35407,20245,Aarini Lata,44,1
35408,20246,Rohan Shetty,44,1
35409,20246,Amruta Peri,35,1
35410,20247,Anusha Chaudhuri,52,1
35411,20248,Arjun De,55,1
35412,20248,Imaran Dave,35,1
35413,20249,Odika Sood,41,2
35414,20250,Hemani Baria,59,1
35415,20251,Bhavika Sahota,20,2
35416,20251,Urvi Chaudhry,59,1
35417,20252,Pranit Ganesh,57,2
35418,20252,Gaurangi Nagarajan,37,1
35419,20253,Diya Grover,35,1
35420,20254,Abhiram Butala,55,1
35421,20255,Devika Dugar,28,1
35422,20255,Aishani Lal,59,1
35423,20255,Chandresh Hayer,18,2
35424,20256,Girindra Deshmukh,54,1
35425,20256,Krish Pradhan,37,1
35426,20256,Dev Sant,22,2
35427,20256,Chameli Butala,36,2
35428,20257,Hema Sahni,35,2
35429,20258,Deepa Dube,36,1
35430,20259,Jyoti Walia,19,1
35431,20259,Devika Badal,58,2
35432,20259,Advik Bobal,46,1
35433,20259,Siddharth Subramanian,47,1
35434,20260,Ridhi Kulkarni,27,1
35435,20260,Ira Johal,57,1
35436,20261,Falak Vohra,35,2
35437,20262,Samesh Malhotra,29,2
35438,20262,Vincent Hayre,19,1
35439,20263,Kevin Borde,29,1
35440,20264,William Buch,31,2
35441,20265,Hritik Kapoor,29,1
35442,20266,Teerth Mody,55,1
35443,20266,Amaira Kaul,48,1
35444,20267,Kritika Agarwal,47,2
35445,20267,Yauvani Menon,40,1
35446,20268,Elijah Kulkarni,33,1
35447,20269,Nathaniel Nigam,26,1
35448,20269,Indira Singhal,20,1
35449,20269,Omaja Kurian,20,1
35450,20269,Sarthak Upadhyay,20,2
35451,20270,Bhavya Bhardwaj,38,1
35452,20270,Gaurav Nayar,39,1
35453,20270,Tanmayi Mall,57,2
35454,20271,Chanakya Padmanabhan,22,1
35455,20272,Lipika Savant,42,1
35456,20272,Ubika Patel,36,1
35457,20273,Darsh Gulati,32,1
35458,20274,Ojasvi Dash,19,1
35459,20275,Meera Nagarajan,36,1
35460,20276,Yashoda Mallick,19,1
35461,20276,Watika Kumar,47,1
35462,20277,Theodore Dada,39,1
35463,20278,Abeer Sani,22,1
35464,20279,Abeer Kadakia,37,1
35465,20279,Lila Datta,39,1
35466,20280,Yamini Comar,33,2
35467,20281,Gunbir Nair,54,2
35468,20282,Kamya Keer,55,1
35469,20283,Harish Gandhi,41,2
35470,20283,Jatin Prakash,39,1
35471,20283,Owen Puri,48,1
35472,20284,Chandran Nigam,42,1
35473,20285,Chandresh Buch,36,1
35474,20285,Ekapad Tata,50,1
35475,20286,Chameli Sura,52,1
35476,20286,Girish Raval,23,1
35477,20287,Tripti Baral,35,1
35478,20287,Yashodhara Upadhyay,55,1
35479,20288,Anya Choudhry,27,1
35480,20289,Pranit Ganesh,44,1
35481,20289,Udyati Goyal,55,1
35482,20289,Dev Mallick,33,1
35483,20290,Peter Kade,27,1
35484,20291,Aarna Kara,56,1
35485,20291,Udant Mani,34,1
35486,20291,Dakshesh Chacko,35,1
35487,20292,Abhiram Solanki,56,1
35488,20292,Luke Raja,57,2
35489,20292,Siya Bava,31,1
35490,20293,Chasmum Bhatia,40,2
35491,20293,Veda Rege,48,1
35492,20294,Pushti Chakraborty,39,1
35493,20294,Kabir Venkataraman,23,2
35494,20295,Girik Goswami,59,1
35495,20295,Jackson Prakash,35,1
35496,20296,Azaan Kashyap,58,1
35497,20297,Michael Ratta,29,1
35498,20297,Rajata Dhaliwal,47,1
35499,20297,Bahadurjit Zacharia,55,2
35500,20298,Wazir Nayak,36,1
35501,20299,Arjun Mannan,26,2
35502,20299,Ishanvi Atwal,28,1
35503,20299,Sara Chaudry,45,1
35504,20299,Manya Swaminathan,44,1
35505,20300,Vedhika Sen,24,1
35506,20301,Dayita Mall,24,1
35507,20301,Gaurav Vala,37,2
35508,20301,Girish Wadhwa,49,2
35509,20301,Bakhshi Prasad,41,1
35510,20302,Banjeet Bhavsar,45,1
35511,20303,Siddharth Mukhopadhyay,18,1
35512,20304,Guneet Chandran,58,1
35513,20305,Adweta Dhar,24,1
35514,20306,Wishi Raju,41,1
35515,20307,Anay Bali,45,1
35516,20308,Ekbal Chada,20,1
35517,20308,Yashawini More,25,1
35518,20308,Jackson Mangat,48,1
35519,20309,Jacob Tiwari,33,1
35520,20309,Upadhriti Rout,35,2
35521,20310,Jagvi Mukherjee,32,1
35522,20311,Aayush Pingle,21,1
35523,20312,Vihaan Shankar,27,2
35524,20313,Lila Savant,27,1
35525,20314,Dayita Krishnamurthy,18,2
35526,20314,Chakradev Dara,52,1
35527,20315,Ryan Agrawal,40,1
35528,20315,Krisha Thakur,39,1
35529,20315,Akshay Bali,56,1
35530,20315,Keya Bains,54,1
35531,20316,Chakrika Devan,59,1
35532,20316,Falan Atwal,18,2
35533,20317,Tanveer Sami,20,1
35534,20318,Omaja Ganesh,54,1
35535,20319,Balveer Dass,38,1
35536,20320,Aditya Misra,55,1
35537,20320,Tanvi Chana,40,1
35538,20321,Wazir Thaker,51,1
35539,20322,Forum Dutt,23,1
35540,20323,Ridhi Garde,52,1
35541,20323,Oeshi Mani,45,1
35542,20324,Chakradev Bawa,35,1
35543,20324,Ganga Bahl,32,1
35544,20324,Yadavi Bir,59,1
35545,20325,Peter Pathak,53,1
35546,20326,Chatresh Bir,56,1
35547,20326,Benjamin Goda,30,2
35548,20327,Dhriti Nayar,54,1
35549,20327,Gaurav Natt,48,2
35550,20328,Daniel Date,47,1
35551,20329,Vihaan Venkataraman,60,1
35552,20330,Nicholas Kulkarni,23,2
35553,20331,Anay Varkey,48,1
35554,20332,Ekapad Sengupta,58,1
35555,20332,Ubika Saha,27,1
35556,20333,Zayyan Dhillon,22,1
35557,20333,Kai Narasimhan,59,1
35558,20334,Rachita Tripathi,45,1
35559,20334,Chanchal Bhardwaj,37,1
35560,20335,Devika Saini,21,2
35561,20335,Jonathan Mammen,36,2
35562,20335,Hamsini Setty,57,1
35563,20336,Eta Chaudhari,30,1
35564,20336,Girish Palla,45,2
35565,20337,Ekalinga Deo,38,1
35566,20338,Panini Bail,32,1
35567,20339,Shivansh Bhasin,55,1
35568,20339,Eiravati Chakraborty,50,1
35569,20339,Jai Gour,52,1
35570,20340,Neha Lata,52,1
35571,20340,Teerth Koshy,26,1
35572,20341,Jasmit Dugal,28,1
35573,20342,Upasna Lalla,35,1
35574,20342,Ishita Agrawal,39,1
35575,20342,Daniel Wali,30,1
35576,20342,Aahana Chanda,31,1
35577,20343,Qarin Mitter,34,1
35578,20343,Lohit Sampath,40,1
35579,20344,Ubika Bahri,28,2
35580,20344,Jack Nagar,52,1
35581,20344,Yasti Sundaram,31,2
35582,20345,Nirja Bajaj,21,2
35583,20345,Aadi Divan,21,1
35584,20346,Kavya Chacko,50,1
35585,20346,Bhavika Badal,54,1
35586,20346,Daksha Choudhary,60,1
35587,20346,Amara Borra,30,2
35588,20347,Saanvi Goyal,20,2
35589,20347,Balendra Verma,40,1
35590,20347,Pranav Sawhney,37,1
35591,20348,Agastya Lala,49,1
35592,20349,Teerth Kanda,30,1
35593,20349,Jhalak Dash,35,2
35594,20349,Mugdha Tara,24,1
35595,20350,Aryan Bora,49,1
35596,20351,Nidhi Mammen,36,1
35597,20351,Andrew Halder,60,1
35598,20352,Ansh Peri,54,2
35599,20352,Abdul Karnik,41,1
35600,20353,Qabil Chakrabarti,50,1
35601,20354,Charvi Sekhon,36,1
35602,20354,Chandran Chaudhary,33,1
35603,20354,Odika Ghose,26,1
35604,20355,Jackson Deshmukh,27,1
35605,20356,Oliver Saraf,35,2
35606,20357,Aradhana Sanghvi,23,1
35607,20358,Samarth Muni,39,1
35608,20358,Aadhya Devan,31,1
35609,20358,Arunima Khanna,31,1
35610,20359,Oeshi Vaidya,53,2
35611,20360,Ronith Rao,33,1
35612,20361,Zayyan Rajan,26,1
35613,20362,Kavya Dash,43,1
35614,20363,Triveni Patil,38,1
35615,20364,Xiti Varma,23,1
35616,20364,Chandran Lal,34,1
35617,20365,Chasmum Sachdeva,36,1
35618,20366,Chandresh Mani,20,1
35619,20366,Kai Krishna,55,2
35620,20367,Megha Comar,26,2
35621,20368,Osha Mand,21,1
35622,20369,Neel Raval,46,2
35623,20370,Frado Gill,55,1
35624,20370,Ethan Badami,31,1
35625,20371,Tamanna Gill,38,1
35626,20371,Chanakya Sinha,29,1
35627,20372,Rishi Ray,54,1
35628,20373,Kashish Chacko,47,1
35629,20374,Suhani Kari,30,1
35630,20374,Nandini Dey,51,1
35631,20375,Kala Devi,59,1
35632,20375,Chavvi Dara,27,1
35633,20375,Harini Chakrabarti,44,1
35634,20376,Hemani Mukhopadhyay,45,1
35635,20376,Ati Raj,59,2
35636,20376,Akshay Sagar,36,1
35637,20377,Darsh Sarin,30,2
35638,20377,Arya Varty,26,2
35639,20377,Darpan Ranganathan,55,1
35640,20378,Joshua Chanda,34,2
35641,20379,Divya Ratta,25,1
35642,20380,Chandran Ravi,30,1
35643,20381,Jackson Deshmukh,27,1
35644,20382,Chakrika Modi,48,1
35645,20382,Amol Devi,26,2
35646,20382,Manbir Kumar,39,1
35647,20383,Qarin Ratti,25,1
35648,20384,Michael Radhakrishnan,26,1
35649,20385,Omkaar Bose,24,2
35650,20385,Vidhi Rama,29,1
35651,20385,Urvi Sharma,58,1
35652,20385,Urishilla Korpal,40,2
35653,20386,Idika Deo,54,1
35654,20387,Nikita Bal,58,2
35655,20388,Jagdish Mani,56,1
35656,20389,Qabil Chandran,55,1
35657,20389,Ishwar Dalal,18,2
35658,20389,Aachal Sinha,48,2
35659,20389,Oviya Chowdhury,44,1
35660,20390,Xiti Shukla,22,1
35661,20390,Avi Kulkarni,37,1
35662,20391,Meghana Sathe,27,1
35663,20391,Kashvi Mody,48,2
35664,20391,Urvashi Chakrabarti,46,1
35665,20392,Joshua Sharma,39,1
35666,20393,Lohit Chakraborty,51,1
35667,20394,Harini Narang,19,2
35668,20395,Parth Gill,38,2
35669,20396,Keya Grover,45,1
35670,20397,Omya Sachdeva,60,2
35671,20398,Yutika Sathe,45,1
35672,20399,Chaitaly Kaul,32,1
35673,20400,Vinaya Pingle,59,1
35674,20401,Faraj Sekhon,56,2
35675,20401,Indali Garg,57,1
35676,20402,Ikbal Oak,33,1
35677,20403,Aarush Naidu,40,2
35678,20404,Raagini Gade,51,2
35679,20404,Brinda Saini,27,2
35680,20405,Ronith Goyal,57,1
35681,20406,Ojas Chakraborty,39,1
35682,20407,Thomas Mahajan,32,1
35683,20407,Naksh Lalla,18,2
35684,20408,Girik Prasad,36,1
35685,20409,Bimala Dara,42,2
35686,20409,Rishi Chahal,33,2
35687,20409,Zaitra Anand,30,1
35688,20410,Maya Nayak,18,1
35689,20411,Simon Johal,32,1
35690,20411,Robert Aggarwal,51,2
35691,20411,Abhimanyu De,58,1
35692,20412,Isaiah Sridhar,37,1
35693,20412,Aditya Misra,55,1
35694,20412,Zaitra Kar,24,1
35695,20412,Victor Gola,30,2
35696,20413,Tejas Ray,37,1
35697,20413,Finn Patla,39,1
35698,20413,Vasudha Puri,52,1
35699,20414,Brinda Sahota,56,1
35700,20415,Mahika Ahluwalia,53,1
35701,20416,Ishaan Sahota,24,1
35702,20417,Simon Hora,34,1
35703,20417,Naveen Gill,26,2
35704,20418,Nihal Kanda,60,2
35705,20418,Megha Atwal,24,1
35706,20419,Jairaj Gandhi,60,2
35707,20419,Indrajit Ghose,24,1
35708,20420,Odika Madan,26,1
35709,20421,Lakshmi Nagy,36,2
35710,20421,Tarak Sawhney,50,1
35711,20421,Pallavi Prabhakar,38,2
35712,20421,Lopa Mander,29,1
35713,20422,Keya Bhakta,28,1
35714,20423,Dakshesh Gade,33,1
35715,20423,Kavya Barad,55,1
35716,20424,Kevin Boase,34,1
35717,20425,Jhalak Warrior,45,1
35718,20425,Anthony Kashyap,40,1
35719,20425,Dominic Barad,53,1
35720,20426,Brinda Sachdeva,32,1
35721,20427,Jairaj Sanghvi,55,1
35722,20428,Krisha Kant,59,1
35723,20428,Vrinda Ravel,32,1
35724,20429,Nisha Mannan,30,1
35725,20429,Suhani Sami,26,1
35726,20430,Alka Palla,40,2
35727,20431,Reyansh Jani,43,2
35728,20431,Hemangini Kale,28,2
35729,20432,Yutika Sem,39,1
